0;402
1;21476
2;1006
3;1467
4;1618
5;1821
6;1952
7;2161
8;2310
9;2579
10;2616
11;2833
12;2887
13;3020
14;3075
15;3193
16;3291
17;3706
18;3781
19;4000
20;3890
21;3862
22;4364
23;3993
24;4089
25;4356
26;4893
27;4180
28;4149
29;4168
30;4326
31;4421
32;4488
33;4822
34;5981
35;5128
36;5204
37;5282
38;5377
39;5604
40;6637
41;5750
42;6131
43;6051
44;6034
45;6201
46;6283
47;6338
48;6490
49;6510
50;6827
51;6699
52;6832
53;7087
54;7060
55;8226
56;7274
57;7271
58;7509
59;8774
60;8687
61;8899
62;7885
63;7995
64;8241
65;8457
66;8605
67;8553
68;8665
69;8941
70;9054
71;9017
72;9258
73;9187
74;9317
75;9597
76;9680
77;9664
78;9897
79;9899
80;10031
81;10247
82;10373
83;10310
84;10601
85;10378
86;10733
87;10766
88;10992
89;11018
90;10864
91;11187
92;11279
93;11191
94;11236
95;11575
96;11541
97;11935
98;12065
99;11989
100;12327
101;12202
102;12446
103;12462
104;12454
105;12816
106;12881
107;12968
108;12946
109;13241
110;13436
111;13413
112;17661
113;14197
114;29938
115;13786
116;14056
117;13941
118;14189
119;14277
120;14076
121;14606
122;14684
123;14701
124;14644
125;14850
126;15154
127;14980
128;15233
129;15766
130;15525
131;15759
132;15709
133;15684
134;15737
135;16168
136;16250
137;16442
138;16558
139;16497
140;16893
141;17074
142;17027
143;16992
144;17312
145;17335
146;17456
147;17516
148;17714
149;17768
150;17901
151;18114
152;18025
153;18299
154;18021
155;18516
156;18551
157;18541
158;18675
159;18792
160;19074
161;18923
162;19075
163;19268
164;19128
165;19413
166;19418
167;19587
168;19863
169;20021
170;20151
171;20070
172;20056
173;20390
174;20149
175;20295
176;20884
177;20783
178;20730
179;20993
180;21043
181;21094
182;21289
183;21647
184;21383
185;21698
186;21952
187;22211
188;22168
189;22455
190;22421
191;22454
192;22238
193;24086
194;23847
195;22837
196;22828
197;22917
198;22983
199;23045
200;22908
201;23473
202;23706
203;23396
204;23723
205;24044
206;23664
207;24283
208;24076
209;24031
210;24436
211;24323
212;24617
213;25055
214;24922
215;24559
216;25188
217;25201
218;25192
219;25402
220;25171
221;25921
222;26092
223;25956
224;25644
225;26208
226;26334
227;26107
228;26596
229;26147
230;26860
231;26782
232;26864
233;27129
234;27159
235;27102
236;27590
237;27282
238;27324
239;27712
240;27745
241;27493
242;27998
243;28297
244;28195
245;28526
246;28271
247;28668
248;28551
249;28924
250;29191
251;28932
252;29033
253;29290
254;29547
255;29365
256;29671
257;29765
258;29955
259;30382
260;30014
261;30338
262;37122
263;37592
264;52533
265;31683
266;52408
267;32216
268;47837
269;32414
270;32429
271;37927
272;32794
273;33070
274;32823
275;33057
276;33316
277;33342
278;33915
279;33455
280;33644
281;33694
282;33914
283;33953
284;36115
285;34475
286;34189
287;37842
288;34625
289;38942
290;34602
291;38181
292;35126
293;37837
294;35340
295;36350
296;37443
297;35467
298;39200
299;36025
300;35755
301;40299
302;36384
303;36231
304;36408
305;40215
306;36761
307;36697
308;38333
309;39881
310;36960
311;36961
312;41496
313;37284
314;37473
315;38855
316;39940
317;38200
318;39391
319;40775
320;37986
321;38363
322;38766
323;38604
324;38812
325;40204
326;38987
327;41886
328;39584
329;39493
330;39475
331;39764
332;39760
333;40266
334;39831
335;39997
336;39985
337;40392
338;41141
339;43656
340;41474
341;40937
342;41711
343;46805
344;44219
345;47238
346;48381
347;47282
348;47428
349;48309
350;48381
351;49073
352;44433
353;43806
354;44332
355;46088
356;51864
357;54457
358;49317
359;45542
360;44913
361;48211
362;52304
363;53595
364;73623
365;66094
366;51018
367;50805
368;45215
369;45431
370;45276
371;45687
372;45334
373;46103
374;46497
375;45975
376;45780
377;46267
378;46105
379;46376
380;46571
381;46863
382;46658
383;46611
384;46485
385;47160
386;47643
387;47547
388;48322
389;47536
390;47882
391;47996
392;48675
393;48324
394;48025
395;50573
396;50234
397;51175
398;48401
399;48838
400;48735
401;48885
402;49066
403;49137
404;49879
405;49380
406;49784
407;49763
408;49558
409;49765
410;50051
411;50965
412;50136
413;50499
414;50430
415;50587
416;50444
417;50922
418;51193
419;51205
420;51490
421;51889
422;51428
423;51932
424;51863
425;51952
426;52219
427;52015
428;52242
429;52251
430;52987
431;52866
432;52506
433;52862
434;52893
435;53032
436;54186
437;53236
438;53337
439;53089
440;53645
441;61073
442;53921
443;54132
444;54420
445;54114
446;54681
447;54860
448;55112
449;54124
450;54942
451;54869
452;54927
453;55579
454;55260
455;55933
456;55678
457;55982
458;56611
459;56211
460;56701
461;56714
462;56721
463;56884
464;56688
465;56676
466;57049
467;56618
468;57123
469;57432
470;57331
471;58003
472;57594
473;57833
474;57747
475;57976
476;57819
477;58241
478;58275
479;58133
480;58532
481;58473
482;58810
483;58849
484;59003
485;59667
486;59315
487;59846
488;68359
489;60684
490;59015
491;58913
492;60393
493;59912
494;60039
495;59839
496;59845
497;59933
498;59340
499;59995
500;60077
501;60239
502;60009
503;60161
504;60477
505;60971
506;61193
507;67687
508;61214
509;61112
510;61314
511;61845
512;61518
513;62625
514;62170
515;62243
516;62074
517;62848
518;62455
519;62999
520;62296
521;63376
522;62788
523;62489
524;63818
525;63046
526;63386
527;64444
528;63547
529;64204
530;72790
531;64156
532;64195
533;64458
534;64278
535;65157
536;64668
537;65002
538;65115
539;65443
540;65142
541;65658
542;65869
543;65800
544;65858
545;65944
546;66167
547;66375
548;66336
549;66353
550;66788
551;66721
552;66550
553;67060
554;66990
555;66970
556;67412
557;67124
558;67451
559;68108
560;67601
561;67968
562;68436
563;68316
564;68072
565;68913
566;68377
567;74873
568;68830
569;68965
570;68901
571;69922
572;69547
573;69744
574;85267
575;104403
576;104734
577;105470
578;105487
579;105479
580;90404
581;70280
582;70332
583;77649
584;71132
585;71043
586;70759
587;71415
588;71943
589;71550
590;71797
591;71872
592;72192
593;71457
594;72092
595;72087
596;72487
597;73112
598;72808
599;72467
600;72979
601;73379
602;72809
603;73508
604;73350
605;73291
606;78925
607;75499
608;74633
609;74138
610;79819
611;74879
612;74301
613;74959
614;74791
615;75362
616;74651
617;75049
618;79956
619;75224
620;75427
621;75977
622;75849
623;76573
624;75730
625;76450
626;75981
627;80531
628;77194
629;77032
630;76924
631;77327
632;77666
633;76988
634;77348
635;77344
636;77540
637;78403
638;78032
639;77382
640;77672
641;78218
642;77841
643;79071
644;79379
645;79031
646;78790
647;81817
648;82596
649;79364
650;82265
651;86983
652;91913
653;95402
654;88122
655;83840
656;89741
657;97883
658;88496
659;88240
660;90473
661;96413
662;93875
663;85839
664;83318
665;88983
666;82710
667;82164
668;82303
669;82493
670;97308
671;80077
672;80036
673;80368
674;80235
675;79977
676;80388
677;80581
678;80649
679;80611
680;80975
681;80875
682;80685
683;81425
684;80954
685;81860
686;81748
687;81645
688;81965
689;82195
690;82480
691;82252
692;82099
693;82423
694;82446
695;82617
696;82847
697;97523
698;118528
699;118223
700;103364
701;83025
702;83733
703;83744
704;83819
705;84560
706;83856
707;84488
708;84608
709;84633
710;84342
711;90924
712;85168
713;85402
714;85405
715;85491
716;86205
717;85178
718;85607
719;85750
720;86062
721;86121
722;86745
723;86187
724;86506
725;86363
726;86902
727;86886
728;86665
729;87537
730;87107
731;87292
732;87496
733;87839
734;91704
735;87764
736;87574
737;88132
738;88487
739;88435
740;87953
741;88752
742;88329
743;88832
744;89301
745;89231
746;89102
747;89047
748;89325
749;89542
750;89083
751;89868
752;90216
753;113318
754;93543
755;135761
756;128825
757;128842
758;93871
759;93713
760;93806
761;93990
762;94369
763;107524
764;128314
765;149105
766;109144
767;128938
768;114556
769;95085
770;95403
771;95165
772;95243
773;95409
774;96119
775;95837
776;95520
777;96072
778;96680
779;95878
780;96482
781;96346
782;96730
783;97269
784;97315
785;97835
786;97235
787;97221
788;97317
789;97627
790;97519
791;97692
792;98270
793;103920
794;97987
795;98724
796;99073
797;98594
798;98944
799;98518
800;99123
801;99536
802;99050
803;99528
804;99339
805;99653
806;99638
807;104745
808;102232
809;113226
810;97323
811;97576
812;98311
813;97959
814;98312
815;97770
816;98517
817;98287
818;98849
819;98794
820;98328
821;98302
822;99032
823;99454
824;100039
825;99211
826;99679
827;99857
828;100036
829;100073
830;100013
831;100425
832;124019
833;117203
834;113612
835;134636
836;134932
837;134554
838;137318
839;105307
840;105098
841;106007
842;106862
843;105425
844;118777
845;101669
846;124518
847;105166
848;119922
849;102569
850;103015
851;123887
852;106748
853;121088
854;103232
855;103162
856;141852
857;103929
858;103885
859;103740
860;104242
861;104010
862;104659
863;104744
864;104066
865;104974
866;104983
867;144708
868;105295
869;105292
870;106236
871;104999
872;106331
873;106888
874;107091
875;106366
876;106340
877;106757
878;107302
879;107101
880;106496
881;106587
882;107388
883;107129
884;108972
885;135470
886;127918
887;125117
888;125418
889;107971
890;107494
891;108709
892;108278
893;108225
894;108849
895;109076
896;109111
897;108793
898;109332
899;109197
900;109889
901;108812
902;109732
903;150510
904;122466
905;125271
906;110066
907;109886
908;110555
909;111131
910;111131
911;110682
912;110908
913;111130
914;111580
915;111510
916;125057
917;127116
918;111474
919;111370
920;112666
921;111771
922;112348
923;112808
924;112817
925;126017
926;127830
927;113319
928;113274
929;113717
930;113155
931;113443
932;113009
933;114191
934;126624
935;143854
936;155358
937;144148
938;114315
939;114568
940;114610
941;114714
942;115169
943;115139
944;115312
945;127969
946;155633
947;159324
948;143905
949;131016
950;116137
951;115904
952;119968
953;155794
954;153285
955;153301
956;166125
957;182245
958;184288
959;169398
960;150227
961;141382
962;121332
963;121035
964;121541
965;124260
966;121445
967;122215
968;122389
969;135343
970;149939
971;156211
972;169334
973;171124
974;139233
975;122494
976;122940
977;122881
978;135795
979;152040
980;165317
981;181288
982;181572
983;181181
984;168616
985;140375
986;124809
987;152282
988;168470
989;166399
990;181975
991;185039
992;152102
993;121496
994;122004
995;122465
996;134743
997;155039
998;155712
999;141664
1000;123027
1001;136314
1002;143193
1003;123533
1004;123734
1005;136253
1006;152671
1007;152083
1008;152239
1009;152819
1010;152362
1011;158454
1012;157938
1013;156512
1014;158082
1015;153586
1016;153004
1017;154053
1018;193025
1019;159425
1020;159605
1021;157589
1022;158220
1023;158679
1024;154919
1025;159489
1026;142410
1027;139438
1028;160454
1029;161010
1030;158984
1031;146599
1032;127381
1033;140253
1034;155948
1035;156343
1036;143056
1037;128208
1038;141161
1039;156905
1040;162844
1041;157286
1042;163033
1043;161263
1044;196585
1045;162009
1046;157235
1047;157766
1048;157560
1049;164170
1050;163643
1051;163564
1052;150221
1053;142912
1054;158241
1055;162615
1056;158300
1057;158754
1058;158975
1059;165055
1060;166671
1061;191574
1062;151916
1063;162808
1064;160513
1065;164432
1066;160320
1067;160996
1068;202607
1069;166114
1070;166327
1071;160532
1072;161040
1073;159959
1074;160665
1075;161676
1076;149104
1077;134032
1078;133669
1079;134006
1080;147088
1081;162277
1082;169167
1083;162663
1084;161820
1085;162346
1086;163591
1087;163299
1088;163793
1089;163239
1090;163266
1091;163039
1092;164707
1093;203288
1094;164783
1095;164859
1096;151563
1097;149395
1098;164782
1099;164411
1100;164849
1101;152323
1102;136757
1103;136953
1104;150049
1105;166016
1106;165205
1107;166300
1108;165642
1109;165786
1110;165560
1111;166118
1112;154156
1113;138681
1114;151340
1115;166902
1116;167273
1117;154524
1118;189022
1119;167248
1120;167809
1121;167802
1122;166685
1123;167783
1124;193223
1125;152994
1126;156209
1127;140879
1128;141877
1129;154920
1130;156761
1131;155504
1132;170281
1133;170442
1134;171214
1135;157895
1136;144358
1137;176436
1138;203634
1139;211638
1140;186211
1141;201478
1142;173228
1143;195967
1144;175982
1145;175385
1146;188705
1147;196530
1148;202852
1149;163008
1150;168071
1151;151149
1152;151004
1153;150542
1154;187881
1155;215398
1156;204154
1157;156026
1158;156063
1159;156441
1160;157200
1161;157623
1162;156689
1163;157117
1164;168553
1165;159978
1166;163666
1167;158949
1168;159425
1169;162238
1170;185622
1171;209043
1172;181073
1173;172480
1174;185139
1175;202221
1176;186563
1177;152887
1178;153196
1179;154510
1180;153254
1181;153659
1182;166264
1183;187109
1184;186839
1185;170060
1186;153981
1187;174461
1188;187995
1189;187977
1190;187130
1191;188783
1192;183514
1193;186983
1194;150994
1195;150212
1196;151147
1197;151052
1198;151717
1199;151175
1200;151286
1201;151603
1202;151290
1203;152187
1204;152113
1205;152425
1206;151208
1207;152535
1208;152476
1209;152102
1210;152479
1211;191592
1212;153379
1213;160737
1214;158635
1215;158833
1216;159974
1217;159217
1218;159459
1219;159402
1220;159678
1221;159848
1222;160461
1223;160314
1224;159736
1225;160574
1226;161255
1227;160432
1228;160102
1229;160258
1230;160440
1231;161837
1232;161605
1233;161412
1234;163255
1235;165958
1236;179384
1237;199807
1238;199861
1239;200024
1240;200535
1241;200147
1242;203269
1243;195356
1244;195069
1245;195779
1246;195510
1247;195041
1248;195599
1249;196273
1250;195645
1251;196160
1252;197003
1253;196393
1254;185408
1255;169406
1256;186453
1257;249430
1258;193146
1259;193352
1260;192996
1261;192504
1262;193497
1263;193989
1264;193526
1265;193612
1266;194137
1267;193797
1268;181185
1269;165947
1270;165942
1271;166643
1272;178012
1273;195298
1274;194974
1275;183119
1276;167343
1277;207761
1278;200369
1279;202184
1280;256137
1281;196998
1282;218415
1283;275147
1284;257047
1285;207572
1286;215681
1287;216451
1288;197593
1289;186601
1290;187897
1291;200979
1292;192707
1293;172044
1294;171838
1295;215178
1296;171179
1297;171657
1298;203976
1299;172254
1300;171998
1301;172512
1302;171588
1303;172870
1304;216562
1305;204238
1306;204446
1307;204296
1308;203745
1309;205018
1310;204310
1311;199803
1312;199041
1313;200098
1314;203789
1315;198648
1316;206257
1317;168676
1318;204781
1319;204289
1320;205236
1321;206010
1322;201409
1323;201759
1324;205223
1325;201985
1326;201507
1327;202143
1328;201690
1329;202726
1330;202757
1331;202017
1332;201696
1333;202709
1334;202326
1335;195711
1336;203421
1337;202673
1338;203050
1339;206115
1340;219904
1341;178729
1342;178240
1343;177862
1344;177972
1345;178345
1346;178715
1347;178962
1348;178821
1349;178297
1350;178166
1351;178306
1352;179731
1353;179498
1354;179293
1355;179312
1356;180006
1357;215401
1358;180446
1359;181478
1360;180180
1361;180998
1362;180855
1363;180541
1364;181383
1365;181572
1366;180871
1367;181149
1368;181416
1369;181049
1370;181180
1371;181934
1372;181090
1373;181731
1374;183343
1375;182707
1376;182521
1377;182980
1378;223396
1379;182899
1380;182938
1381;220957
1382;183649
1383;184575
1384;184368
1385;183492
1386;184173
1387;184494
1388;184728
1389;185107
1390;184536
1391;184048
1392;185225
1393;186270
1394;185343
1395;185313
1396;186503
1397;186095
1398;186183
1399;228372
1400;187448
1401;187118
1402;186690
1403;186266
1404;186812
1405;186990
1406;187111
1407;187269
1408;187192
1409;188404
1410;187709
1411;187405
1412;187716
1413;187587
1414;188061
1415;188970
1416;188635
1417;189567
1418;189754
1419;189498
1420;233441
1421;190494
1422;190017
1423;227632
1424;190190
1425;190636
1426;190146
1427;192509
1428;190251
1429;191701
1430;191337
1431;191711
1432;192707
1433;191523
1434;192225
1435;191418
1436;191591
1437;191155
1438;191455
1439;192561
1440;234741
1441;193302
1442;193171
1443;192966
1444;193116
1445;192763
1446;193450
1447;214001
1448;199206
1449;200934
1450;213823
1451;195235
1452;236786
1453;195464
1454;216361
1455;214246
1456;193692
1457;235848
1458;195112
1459;224791
1460;213874
1461;196187
1462;221402
1463;214379
1464;219820
1465;217122
1466;236898
1467;197426
1468;219092
1469;212434
1470;197741
1471;197721
1472;199695
1473;202008
1474;201087
1475;197158
1476;198716
1477;198106
1478;257336
1479;230765
1480;230706
1481;230261
1482;229520
1483;230571
1484;231099
1485;231210
1486;230345
1487;230671
1488;226578
1489;227666
1490;226450
1491;226789
1492;226988
1493;226886
1494;227751
1495;272645
1496;232478
1497;227775
1498;227980
1499;266051
1500;227456
1501;228741
1502;229167
1503;227826
1504;229727
1505;228690
1506;229295
1507;229338
1508;229279
1509;230260
1510;229613
1511;230330
1512;282002
1513;221128
1514;204245
1515;204461
1516;204745
1517;204334
1518;204945
1519;203535
1520;204700
1521;204574
1522;205485
1523;205279
1524;205973
1525;205706
1526;206207
1527;206852
1528;226552
1529;223060
1530;205906
1531;247478
1532;207496
1533;207975
1534;207978
1535;244769
1536;207552
1537;207930
1538;207678
1539;208398
1540;208287
1541;208001
1542;208067
1543;208325
1544;208001
1545;209380
1546;208239
1547;209214
1548;209482
1549;268164
1550;236488
1551;240496
1552;241172
1553;241250
1554;241567
1555;241725
1556;240393
1557;241339
1558;241879
1559;237549
1560;236970
1561;237056
1562;237250
1563;238565
1564;238241
1565;238726
1566;279543
1567;238576
1568;238923
1569;239525
1570;276061
1571;239439
1572;239006
1573;239710
1574;239065
1575;239360
1576;242866
1577;245988
1578;241361
1579;240031
1580;240694
1581;240737
1582;282940
1583;241558
1584;240722
1585;241529
1586;241193
1587;240628
1588;241694
1589;241665
1590;241506
1591;241762
1592;241805
1593;242507
1594;242521
1595;243085
1596;242626
1597;242799
1598;272648
1599;260667
1600;243249
1601;243418
1602;244442
1603;244361
1604;243741
1605;244713
1606;244804
1607;244727
1608;244974
1609;245276
1610;244730
1611;244643
1612;245160
1613;246045
1614;290259
1615;245460
1616;245998
1617;246307
1618;245900
1619;247032
1620;246256
1621;245841
1622;246822
1623;247257
1624;247290
1625;247055
1626;247716
1627;248268
1628;247321
1629;249162
1630;290829
1631;280467
1632;248734
1633;248352
1634;248820
1635;247581
1636;248480
1637;250172
1638;249650
1639;278589
1640;273451
1641;254521
1642;326188
1643;255116
1644;313582
1645;273110
1646;254827
1647;256022
1648;256855
1649;256709
1650;256605
1651;256447
1652;256269
1653;251794
1654;251936
1655;251993
1656;252930
1657;251665
1658;252660
1659;253284
1660;293776
1661;244186
1662;227855
1663;227927
1664;237545
1665;253142
1666;254397
1667;253824
1668;254379
1669;254734
1670;285503
1671;253801
1672;309257
1673;268222
1674;267944
1675;291988
1676;297090
1677;262197
1678;260919
1679;261254
1680;260517
1681;257168
1682;256541
1683;256441
1684;260079
1685;258068
1686;257130
1687;290027
1688;291268
1689;257616
1690;292106
1691;311106
1692;307678
1693;239255
1694;348372
1695;238454
1696;254370
1697;263136
1698;262886
1699;258787
1700;243145
1701;250102
1702;257169
1703;259349
1704;234869
1705;290036
1706;301070
1707;228013
1708;228495
1709;229997
1710;228790
1711;228490
1712;229107
1713;229273
1714;229594
1715;229282
1716;229902
1717;231517
1718;231233
1719;231895
1720;230829
1721;276475
1722;230986
1723;230943
1724;231825
1725;231944
1726;231353
1727;231351
1728;230218
1729;231575
1730;232012
1731;289190
1732;264727
1733;244225
1734;252309
1735;252070
1736;252391
1737;297270
1738;270394
1739;253844
1740;253497
1741;253025
1742;254546
1743;254093
1744;331660
1745;254383
1746;253643
1747;255276
1748;254967
1749;254653
1750;253903
1751;254778
1752;283431
1753;258252
1754;256662
1755;294598
1756;257407
1757;256696
1758;256275
1759;257589
1760;256639
1761;256603
1762;256736
1763;256687
1764;257596
1765;257668
1766;274609
1767;273290
1768;284289
1769;259232
1770;258549
1771;260468
1772;259227
1773;259970
1774;364274
1775;310323
1776;325497
1777;311686
1778;364846
1779;313136
1780;329288
1781;350999
1782;285385
1783;370071
1784;262048
1785;260373
1786;261117
1787;260577
1788;261329
1789;261261
1790;261065
1791;260502
1792;261913
1793;261076
1794;261887
1795;336386
1796;262491
1797;262690
1798;262763
1799;263381
1800;262754
1801;262878
1802;263022
1803;262742
1804;261851
1805;262989
1806;289281
1807;243799
1808;245197
1809;244606
1810;286635
1811;244982
1812;245278
1813;245831
1814;315984
1815;352737
1816;278099
1817;314514
1818;322484
1819;247702
1820;246213
1821;246376
1822;247862
1823;246997
1824;346154
1825;247177
1826;247334
1827;248123
1828;248108
1829;248205
1830;295860
1831;309121
1832;248387
1833;247989
1834;248996
1835;322582
1836;353468
1837;373136
1838;367880
1839;260599
1840;338841
1841;444395
1842;347251
1843;250294
1844;250166
1845;250867
1846;287348
1847;287348
1848;280391
1849;267325
1850;345432
1851;302709
1852;283820
1853;302209
1854;269811
1855;267767
1856;313952
1857;297004
1858;297208
1859;298115
1860;296893
1861;297091
1862;293082
1863;292715
1864;293389
1865;315006
1866;290549
1867;294803
1868;342533
1869;293635
1870;319249
1871;274817
1872;255788
1873;254203
1874;255546
1875;253929
1876;254926
1877;255984
1878;256013
1879;335310
1880;256941
1881;256442
1882;257408
1883;257560
1884;257477
1885;257189
1886;257020
1887;260455
1888;313189
1889;258038
1890;257588
1891;257427
1892;314340
1893;402398
1894;427617
1895;344103
1896;316063
1897;327676
1898;294708
1899;291359
1900;291867
1901;290580
1902;291845
1903;290879
1904;308329
1905;276470
1906;336437
1907;292567
1908;292817
1909;292472
1910;293151
1911;292525
1912;293181
1913;293235
1914;293621
1915;294146
1916;294082
1917;293562
1918;294242
1919;340082
1920;263090
1921;262972
1922;264067
1923;264023
1924;263480
1925;263910
1926;263767
1927;264092
1928;264162
1929;264211
1930;264433
1931;285420
1932;388030
1933;343479
1934;334494
1935;301127
1936;266324
1937;265547
1938;265298
1939;266542
1940;265938
1941;265998
1942;266837
1943;266716
1944;347734
1945;267772
1946;266959
1947;344769
1948;362874
1949;341279
1950;346355
1951;307164
1952;305143
1953;304518
1954;304563
1955;304381
1956;305976
1957;300540
1958;338064
1959;345063
1960;270073
1961;269428
1962;270263
1963;270014
1964;270791
1965;270366
1966;271058
1967;273584
1968;271370
1969;288367
1970;324624
1971;271715
1972;308782
1973;412416
1974;273428
1975;272293
